ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0005769,early endosome,134/5467,389/19594,0.0025557337649368466,0.02500576916159617,0.019681806462044784,4040/7803/1184/124930/57561/10058/401548/79412/114880/55016/8372/6653/4430/54918/23621/91947/57590/3633/2047/7855/4771/8723/9110/208/55920/79971/30846/29886/79666/5906/2060/538/26994/66008/26056/84079/150368/51554/51552/57679/63894/287/5979/157807/344/345/8411/388/112936/10981/64089/23682/5869/11151/57403/8301/23317/79139/27065/399979/4644/245972/26119/6614/9341/4642/1238/9910/55614/747/114804/54492/340146/1992/81614/323/10617/23200/3996/4915/23678/81609/857/23062/149466/79874/51617/9146/5770/142678/666/23307/1201/57720/4012/8153/123606/100137049/125058/25849/9711/23245/10228/6272/8128/8724/25930/2043/286410/115123/55198/10211/153/8650/5663/3140/121260/9372/1182/382/56674/8073/51009/29907/9777/7037/5878/2890/29126/27329/23673/5861/57617/753,134
CC,GO:0030658,transport vesicle membrane,76/5467,205/19594,0.00257897867358928,0.02500576916159617,0.019681806462044784,2348/4135/5874/808/164/7781/192683/6653/10484/284612/22937/143425/490/9900/6720/26056/51014/10497/6860/84937/9143/10802/6844/10590/5869/6843/160/112476/23176/57030/6856/10972/120892/23557/9501/6536/1363/26154/9145/57221/8448/6855/9230/83988/8615/7879/11021/51128/598/11196/80863/5798/6804/54910/55784/90411/388662/26503/10228/25956/6845/127833/7039/84258/6857/169026/3123/118426/2555/2890/203547/143187/8224/23673/5861/634,76
CC,GO:0044545,NSL complex,8/5467,11/19594,0.0025807593547818464,0.02500576916159617,0.019681806462044784,51105/3054/54934/51230/8473/55683/151050/284058,8
CC,GO:0097060,synaptic membrane,129/5467,373/19594,0.002587919188780975,0.02500576916159617,0.019681806462044784,26045/23426/491/2561/23085/6506/2332/1740/10368/493/2898/2568/1268/8573/23380/3751/3688/27253/53942/288/23345/55906/9890/2893/3748/490/55361/53616/223082/1272/1812/1008/2915/22866/1605/5789/775/3747/287/54413/10497/115548/26052/1139/6326/1305/3746/57497/440073/2560/2891/2913/8301/2054/112476/27065/55327/4916/386617/200933/409/9783/150/729956/25945/6536/747/1756/8516/23390/6855/22986/57692/57406/1143/3760/2066/1949/2903/388336/6453/6812/5818/80863/55333/6804/4038/2558/399694/6616/10505/57053/54910/2823/3359/401190/27020/3736/9378/5100/6857/2043/3750/51104/2742/9498/8508/3752/81832/5663/2555/6801/58489/10142/3775/1182/1399/2897/1742/7402/347730/3356/10243/1141/2890/2554/2895/22865/8001,129
CC,GO:0043204,perikaryon,59/5467,153/19594,0.0026817808543316344,0.02559279753578214,0.020143850991600838,23426/2332/123591/1740/5126/2898/3751/7855/7432/203228/3748/538/55361/23001/3798/57609/89848/775/1181/3747/460/6515/54800/65078/10814/79739/170506/120892/4642/8516/26058/4131/5798/4923/4762/7732/4878/10505/57053/57282/2316/401190/3736/5499/22902/1821/22933/57698/23245/2043/9148/1996/3775/64398/116/5274/2752/8001/345193,59
CC,GO:0044306,neuron projection terminus,51/5467,129/19594,0.0027587804489625205,0.02600655228107352,0.020469513472404843,6506/2332/4919/2898/10772/5173/85458/85461/3747/10497/1395/5621/3746/2002/6844/10590/64780/10814/112476/120892/150/1756/5368/794/6855/3742/57465/63923/5798/4915/4923/6620/28964/57282/796/3736/57657/339302/5579/5025/6857/2043/9498/3776/60/71/1182/1742/143187/7399/2752,51
CC,GO:0030016,myofibril,83/5467,228/19594,0.0030463389641492596,0.028371325533582865,0.02233080432819622,70/10979/342527/84676/7168/808/493/56704/23363/288/23345/6840/1073/286/1605/775/10529/6262/55800/287/202333/5530/6323/2281/4654/5756/10060/4659/6334/7079/5058/5339/131377/51778/10539/29767/87/1756/114907/7414/51164/7135/8087/57158/80206/51676/7171/64236/7273/9659/129446/2316/283807/6331/10398/4660/2023/9531/8852/6711/6263/10611/7170/9457/8735/801/3781/4633/5663/776/2317/71/832/79912/7111/58/9499/27302/22954/1466/51719/26263/347273,83
CC,GO:0099240,intrinsic component of synaptic membrane,61/5467,160/19594,0.0031258828833475067,0.028765565105090745,0.02264110659868244,26045/491/2561/6506/10368/493/1268/3751/3688/27253/53942/9890/490/53616/1272/1812/1008/2915/5789/54413/6326/3746/57497/2913/112476/4916/150/729956/25945/6536/747/22986/57406/3760/2066/1949/2903/388336/5818/6804/2558/57053/2823/401190/27020/3736/5100/2043/3752/81832/5663/2555/1182/1742/347730/3356/10243/1141/2890/2895/22865,61
CC,GO:0043292,contractile fiber,86/5467,238/19594,0.0032948793176187175,0.02996402014728551,0.023584399326112927,70/10979/342527/84676/7168/808/493/56704/23363/288/23345/6840/1073/286/1605/775/10529/6262/55800/287/202333/5530/6323/2281/4654/5756/10060/4659/6334/7079/5058/5339/131377/51778/10539/29767/87/1756/2697/114907/7414/51164/7135/4629/8087/57158/80206/51676/7171/64236/7273/9659/129446/2316/283807/6331/10398/4660/2023/9531/8852/6711/6263/255743/10611/7170/9457/8735/801/3781/4633/5663/776/2317/71/832/79912/7111/58/9499/27302/22954/1466/51719/26263/347273,86
CC,GO:0071782,endoplasmic reticulum tubular network,13/5467,23/19594,0.003636233118929701,0.032683816289914645,0.025725125370151373,80346/10193/444/80856/7905/221035/54956/65055/375346/64225/10890/25923/6786,13
CC,GO:0070382,exocytic vesicle,78/5467,214/19594,0.003833239489886629,0.03405855316876281,0.02680716787845701,3479/1184/5874/808/10987/7781/192683/284612/376267/23621/114088/143425/5127/23095/490/9900/11311/201475/10497/6860/83992/84937/9143/6844/5869/6843/81565/8301/2054/112476/23176/57030/6856/120892/27185/23557/6536/9145/8448/6855/9230/9545/7879/11021/10890/2903/598/80863/6804/7732/6616/54910/51762/55784/5872/1201/84958/388662/26503/54732/10228/127833/84258/6857/9498/5663/118426/2555/1644/8674/1182/1742/2890/143187/8224/23673/627/5870,78
CC,GO:0045211,postsynaptic membrane,96/5467,271/19594,0.003920918197852263,0.034200005919989805,0.026918504012737942,26045/23426/491/2561/2332/1740/10368/2898/2568/23380/3751/27253/288/23345/55906/9890/2893/3748/53616/1272/1812/1008/2915/22866/1605/775/3747/287/54413/26052/1139/1305/3746/57497/440073/2560/2891/2913/8301/112476/27065/55327/4916/386617/200933/409/150/729956/25945/6536/747/1756/22986/57692/57406/1143/2066/1949/2903/388336/80863/55333/2558/399694/10505/57053/54910/3359/401190/27020/3736/5100/2043/3750/51104/2742/3752/81832/2555/6801/58489/10142/1182/1399/2897/1742/7402/347730/3356/10243/1141/2890/2554/2895/22865/8001,96
CC,GO:1902495,transmembrane transporter complex,129/5467,377/19594,0.003937646218472306,0.034200005919989805,0.026918504012737942,777/23439/55799/10058/2561/808/10368/773/2898/2568/3751/481/2893/3748/94015/200909/28962/91689/775/7222/1181/25932/6262/3747/30819/89832/55800/1139/6326/6335/6323/6328/55144/3746/2281/2560/4725/30820/2891/10060/6334/5144/5524/783/126755/219527/8514/266675/64240/729956/23155/10242/55967/1260/6330/4718/477/6526/3739/84230/3742/3767/57406/1143/7381/57685/7223/80333/23507/3760/56479/5566/2903/388336/782/2558/774/3790/65010/4695/3359/3736/30818/3743/784/6331/6329/23415/4700/486/64840/56262/6327/10021/196527/3759/285175/6263/1741/3750/2742/402117/26090/4715/801/3752/27012/2555/3776/776/10142/3775/1742/55248/90550/4711/27345/1141/2890/785/118427/2554/4698/2895/5350/144453/8001/6332/2059,129
CC,GO:0043679,axon terminus,45/5467,113/19594,0.004025322435965061,0.03457304714445547,0.027212121263015268,2332/4919/2898/10772/5173/85458/85461/3747/10497/1395/5621/3746/2002/10590/64780/10814/112476/120892/150/5368/794/6855/3742/57465/63923/5798/4915/4923/6620/28964/57282/796/3736/57657/339302/5579/5025/2043/9498/3776/60/71/1182/7399/2752,45
CC,GO:0061695,"transferase complex, transferring phosphorus-containing groups",92/5467,259/19594,0.0042773016059298894,0.036333561993228625,0.028597805994534136,894/905/1021/54619/92/5565/5980/6877/5295/23085/2963/9655/890/6882/55718/54107/81669/51082/645121/5828/5436/56288/5291/5287/11128/404672/1017/9134/8651/167153/1019/5293/90/9021/8900/8678/23649/58490/5296/5584/51755/55197/10849/9306/5563/79616/9519/4217/53632/3667/219771/1026/2965/8464/6875/92335/129685/661/2961/10622/1147/6874/51616/6883/5255/23533/5571/122809/27297/4646/5290/5218/138474/79935/983/9400/9646/3480/892/57018/5636/91/7048/79577/6879/51719/8835/27097/2957/130399/5434/5573,92
CC,GO:0098562,cytoplasmic side of membrane,71/5467,193/19594,0.0043366968348965505,0.036437681014946016,0.02867975710034561,858/10979/5996/7803/5728/55970/5775/7187/56928/329/5064/9495/57477/54331/2782/5127/92154/56616/7074/490/2776/286/56341/51429/2534/59345/2771/2760/5530/6769/112574/30820/2790/8514/26119/6710/120892/2775/196996/8826/3845/2670/2784/23344/401474/999/54206/4923/4627/1147/6616/387/2785/140700/9267/5770/8502/79981/128866/9852/10681/118426/7525/1742/26191/785/6503/2778/5879/6708/2241,71
CC,GO:0045335,phagocytic vesicle,53/5467,138/19594,0.004704132965213302,0.039099943893654655,0.03077519925176331,25921/23380/3633/998/538/26056/2475/51552/9140/112936/10981/9474/23682/11151/57403/51715/8678/245972/9341/8766/9230/7431/7879/388325/10890/6812/4641/6892/6891/80223/9146/51762/2923/54106/50617/3693/9830/3685/10228/6845/8724/306/55198/533/2317/71/1182/6504/219972/23673/83871/23580/948,53
CC,GO:0098686,hippocampal mossy fiber to CA3 synapse,17/5467,34/19594,0.0051320607560966175,0.042203010260241335,0.03321759369567576,26045/25897/7781/23621/2898/143425/5789/1500/11069/7534/25945/6536/1949/5818/6857/832/5575,17
CC,GO:0031674,I band,53/5467,139/19594,0.005574248245530183,0.045356777829419284,0.03569989458079164,70/10979/342527/84676/493/56704/23363/288/1073/775/10529/6262/55800/287/5530/6323/2281/4659/6334/5058/5339/131377/51778/10539/87/1756/114907/57158/80206/51676/64236/7273/129446/2316/283807/6331/10398/4660/9531/8852/6263/10611/9457/3781/5663/776/2317/9499/27302/1466/51719/26263/347273,53
CC,GO:0030018,Z disc,49/5467,127/19594,0.005767081500200816,0.046071328385251756,0.03626231062391982,84676/493/56704/23363/288/1073/775/10529/6262/55800/287/5530/6323/2281/4659/6334/5058/5339/51778/10539/87/1756/114907/57158/80206/51676/64236/7273/129446/2316/283807/6331/10398/4660/9531/8852/6263/10611/9457/3781/5663/776/2317/9499/27302/1466/51719/26263/347273,49
CC,GO:0035579,specific granule membrane,37/5467,91/19594,0.005781266304488254,0.046071328385251756,0.03626231062391982,81619/9761/160364/54918/158747/55004/22918/5906/5795/338339/6515/6843/10396/53831/8514/11322/5787/1143/326624/8694/6616/932/3903/6793/8649/3685/7133/196527/8560/5329/963/57126/121260/11001/961/948/634,37
CC,GO:0005776,autophagosome,44/5467,112/19594,0.005903928587986807,0.04656874284197757,0.036653820879230664,133746/94241/79065/80183/58476/51100/51510/203228/23001/8031/201475/5305/9140/9474/79443/51715/8678/4210/25978/53917/120892/23400/148022/8396/7879/29982/53349/141/128866/25989/1201/10241/51368/9583/23710/11345/57533/23232/29979/143187/9342/57617/5178/5587,44
CC,GO:0099699,integral component of synaptic membrane,56/5467,149/19594,0.006337813628218171,0.0494861609556833,0.03895009332387138,26045/491/2561/6506/10368/493/1268/3751/3688/27253/9890/490/53616/1812/1008/2915/5789/54413/6326/3746/57497/2913/112476/4916/150/729956/25945/6536/747/22986/57406/3760/2066/1949/2903/388336/5818/6804/2558/57053/2823/27020/3736/5100/2043/3752/81832/5663/2555/1182/347730/3356/1141/2890/2895/22865,56
MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,30/5382,41/18410,7.477915961472371e-9,9.093145809150404e-6,8.068277747904401e-6,1281/1277/1280/1282/50509/1294/1301/1306/1290/1289/1287/1278/1295/1293/1286/1297/1284/81578/1285/1310/84570/1307/1288/1292/85301/1305/1302/1299/91522/255631,30
MF,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",190/5382,462/18410,2.215723367139539e-8,1.1137746382578488e-5,9.882435978309342e-6,4774/6018/55810/10725/4760/4613/4605/7022/84662/22797/55922/81566/55079/4775/3174/2309/64919/5324/3670/54897/367/2494/2120/220929/5087/2908/7769/7589/4089/9314/2353/6666/4097/64763/9935/4781/3175/3206/5994/5396/3221/7543/205717/4603/6720/2118/30009/6925/63974/1406/7581/147912/3196/6688/7071/3198/4209/5326/4929/222546/2002/860/51621/4654/7027/4773/4899/2297/6662/25925/6473/2078/3226/4808/861/79800/26205/2649/2355/1761/4782/171017/3087/404281/4821/3726/64641/10168/27287/51043/29841/7029/7544/51804/3662/6659/7342/4212/6722/342892/22926/28999/3131/466/5990/4801/5458/83881/4802/8625/5993/4087/1316/9247/6664/4520/140690/2296/1871/7161/6239/7629/23314/2113/643836/6774/2122/22806/6096/8929/9970/2306/3663/1870/2104/25850/4094/64651/1385/23036/3091/3202/79977/9480/4772/91975/163131/3204/3172/8022/79190/2005/148979/4088/5090/688/2313/169792/7020/1747/3516/2308/3227/7849/23361/153222/571/1051/7547/5970/11063/1044/8013/4211/64764/4205/4602/6938/6663/22887/4208/91664/4286/219736/4009/6667/5083/2034/2004/467,190
MF,GO:0001216,DNA-binding transcription activator activity,191/5382,466/18410,2.747799272017719e-8,1.1137746382578488e-5,9.882435978309342e-6,4774/6018/55810/10725/4760/4613/4605/7022/84662/22797/55922/81566/55079/4775/3174/2309/64919/5324/3670/54897/367/2494/2120/220929/5087/2908/7769/7589/4089/9314/2353/6666/4097/64763/9935/4781/3175/3206/5994/5396/3221/7543/205717/4603/6720/2118/30009/6925/63974/1406/7581/147912/3196/6688/7071/3198/4209/5326/4929/222546/2002/860/51621/4654/7027/4773/4899/2297/6662/25925/6473/2078/3226/4808/861/79800/26205/2649/2355/1761/4782/171017/646/3087/404281/4821/3726/64641/10168/27287/51043/29841/7029/7544/51804/3662/6659/7342/4212/6722/342892/22926/28999/3131/466/5990/4801/5458/83881/4802/8625/5993/4087/1316/9247/6664/4520/140690/2296/1871/7161/6239/7629/23314/2113/643836/6774/2122/22806/6096/8929/9970/2306/3663/1870/2104/25850/4094/64651/1385/23036/3091/3202/79977/9480/4772/91975/163131/3204/3172/8022/79190/2005/148979/4088/5090/688/2313/169792/7020/1747/3516/2308/3227/7849/23361/153222/571/1051/7547/5970/11063/1044/8013/4211/64764/4205/4602/6938/6663/22887/4208/91664/4286/219736/4009/6667/5083/2034/2004/467,191
MF,GO:0106310,protein serine kinase activity,152/5382,360/18410,7.962874760336763e-8,2.420713927142376e-5,2.147880691932943e-5,149420/375449/8859/1455/6446/1021/204851/2932/10000/9448/9874/4139/81788/65125/1196/8476/127933/8573/9064/5602/440275/6199/57144/208/1456/4140/5127/6788/10645/140901/4214/23139/54861/6198/818/23049/9748/2475/646643/79705/23012/8317/8780/1017/5601/53944/27347/1019/84630/817/84451/147746/1452/57551/5599/54822/22858/28996/5058/9262/23031/120892/11040/10746/5584/51755/7786/23387/65267/6196/5292/9175/5563/5593/57787/6789/9943/30811/25778/4217/83694/6787/5566/10114/7273/3985/26524/23678/5578/54101/51701/4296/7204/4294/5609/51765/6197/6300/10290/1457/6195/57538/55561/2011/1432/25989/8536/6793/5579/4293/5894/3654/5598/2872/65061/5290/57118/5218/9451/5613/9891/6885/8899/5581/65266/9149/1859/112858/53904/983/11200/3984/9344/25865/23683/344387/8814/4215/613/5128/8428/57396/84930/5586/9020/83942/8491/9706/5681/10783/8444/5587,152
MF,GO:0004712,protein serine/threonine/tyrosine kinase activity,181/5382,446/18410,1.4351721631062505e-7,3.490338700674401e-5,3.0969504572292776e-5,149420/375449/8859/1455/6446/1021/204851/2932/10000/9448/9874/4139/81788/65125/4058/1196/8476/127933/8573/9064/5602/2047/440275/6199/57144/208/2049/1456/4140/5127/7297/6788/10645/140901/284656/4214/23139/54861/2534/5159/6198/818/23049/9748/2475/646643/79705/23012/8317/5979/8780/1017/5601/53944/27347/1019/84630/817/84451/147746/2264/1452/57551/5599/25/54822/22858/28996/5058/4916/9262/23031/120892/11040/10746/5584/51755/7786/23387/65267/6196/5292/9175/5563/5593/57787/6789/9943/30811/25778/4217/3716/83694/2066/6787/5566/10114/2065/7273/3985/3718/4915/26524/558/23678/5578/54101/51701/4296/7204/4294/5609/51765/2263/6197/6300/10290/1457/6195/57538/55561/2011/1432/25989/8536/6793/5579/4293/27/5894/3654/5598/2872/65061/5290/57118/5218/9451/5613/9891/6885/8899/5581/65266/2043/9149/1859/112858/53904/983/11200/3984/9344/5156/25865/3480/7525/23683/344387/8814/4215/613/5128/2321/8428/57396/84930/7465/1436/5586/9020/3702/7294/83942/8491/9706/5681/10783/2241/8444/5587,181
MF,GO:0004674,protein serine/threonine kinase activity,175/5382,430/18410,1.838201581709837e-7,3.7254218722652694e-5,3.3055379320220756e-5,149420/375449/8859/1455/6446/1021/92/204851/2932/5565/8493/10000/9448/9874/2022/4139/81788/65125/1196/8476/127933/8573/9064/5602/5592/440275/6199/57144/11214/208/1456/4140/5127/6788/10645/140901/4214/23139/54861/6198/818/23049/9748/2475/646643/79705/23012/8317/8780/1017/5601/53944/27347/1019/84630/817/84451/90/147746/1452/57551/5599/54822/22858/28996/5058/9262/23031/120892/11040/10746/5584/51755/7786/2869/23387/65267/6196/5292/9175/5563/658/5593/57787/6789/9943/30811/25778/4217/83694/53632/6787/5566/10114/2868/11213/7273/3985/26524/23678/5578/54101/1147/51701/4296/7204/4294/5609/51765/5255/6197/6300/10290/1457/6195/3706/10295/57538/55561/5571/2011/1432/25989/8536/6793/5579/4293/5894/3654/5598/2872/23476/65061/6046/5290/57118/5218/9451/5613/9891/6885/8899/5581/65266/138474/9149/1859/112858/53904/983/11200/3984/9344/25865/23683/344387/91/8814/4215/613/5128/7048/8428/57396/84930/5586/9020/83942/8491/9706/5681/10783/130399/8444/5587,175
MF,GO:0140297,DNA-binding transcription factor binding,181/5382,470/18410,7.696392550710517e-6,0.001336973334523427,0.0011862860698463578,4774/23426/64324/6996/1788/4760/2932/28951/862/9759/9324/23411/3670/5978/367/23522/8202/6882/5087/23468/8320/4089/9314/2353/23462/196/2033/9967/5467/5396/51339/405/7994/9282/4853/9612/10891/92140/8284/5757/23493/5187/1406/947/2288/5308/3399/23013/8545/6688/133522/4209/149951/23613/4929/2002/8204/860/5916/4654/115426/54880/55818/5481/123016/7027/5771/23373/6662/4808/28996/7534/60491/8915/3087/84193/84458/8289/602/9734/1660/6789/55859/9112/83666/64710/6722/6867/2965/10221/6875/11176/3054/4801/51341/11122/2627/83881/9969/6874/10902/51701/9320/11107/4294/6883/84447/56919/4087/79039/7178/64375/25855/2316/5715/79918/2296/7161/1432/2113/6774/25979/7421/50943/5579/3059/1029/22933/29969/4792/1385/1390/8543/5814/3091/10370/23710/4772/6497/23414/6049/6772/3204/8648/5925/3172/6801/8022/60/4088/688/328/11315/1399/7091/3516/84660/1051/22954/5970/5629/7290/6597/6934/6879/8013/4205/6670/80139/6938/6663/406/4208/55791/6667/4824/2957/2034/9063/10783/23532,181
MF,GO:0008013,beta-catenin binding,44/5382,86/18410,1.54238573050314e-5,0.002105526652804929,0.0018682174680791658,23426/139285/357/2932/6095/2309/367/56998/116931/9314/2033/1525/23135/5796/51339/5795/6925/10498/23607/1495/219287/4929/6662/2697/83439/7414/607/7223/999/205147/11122/5829/1003/5071/2737/8650/5663/4088/2308/11063/6934/6299/57680/51684,44
MF,GO:0004879,nuclear receptor activity,30/5382,52/18410,1.731518628951422e-5,0.002105526652804929,0.0018682174680791658,6095/3174/367/2494/2908/5915/196/9572/5467/7067/405/6720/9975/7026/4929/5916/6258/2649/2101/6774/7421/6096/9970/2104/7068/3172/7181/8013/4824/57491,30
MF,GO:0098531,ligand-activated transcription factor activity,30/5382,52/18410,1.731518628951422e-5,0.002105526652804929,0.0018682174680791658,6095/3174/367/2494/2908/5915/196/9572/5467/7067/405/6720/9975/7026/4929/5916/6258/2649/2101/6774/7421/6096/9970/2104/7068/3172/7181/8013/4824/57491,30
